time,side,price,quantity
35394511751081,HitBid,5857300,100
35395766145236,HitBid,5857400,100
35396167155650,HitBid,5857000,100
35396268213708,HitBid,5857200,100
35396411418421,LiftAsk,5857900,100
35396422752704,LiftAsk,5858200,100
35403408283735,HitBid,5857200,100
35403462408736,HitBid,5856500,100
35403472466468,HitBid,5856400,87
35405454714311,LiftAsk,5857900,100
35405454797840,LiftAsk,5857900,100
35405454938165,LiftAsk,5857900,100
35405540280600,LiftAsk,5858900,100
35405540412090,LiftAsk,5859000,49
35408074388957,HitBid,5857500,100
35408074388957,HitBid,5857500,19
35409092772459,HitBid,5857800,65
35411577321527,HitBid,5857800,34
35411577321527,HitBid,5857800,66
35412217772392,HitBid,5857800,34
35419772188418,LiftAsk,5858600,20
35419772291209,LiftAsk,5858600,80
35419772291209,LiftAsk,5858700,25
35419772395088,LiftAsk,5858700,62
35425861820399,LiftAsk,5858900,100
35425864235204,LiftAsk,5859200,75
35425868850199,LiftAsk,5859200,25
35425869982211,HitBid,5858900,100
35426000506689,LiftAsk,5859300,100
35426000609683,LiftAsk,5859400,100
35426492108166,LiftAsk,5860000,20
35426492108166,LiftAsk,5860000,280
35426493339300,LiftAsk,5860000,1139
35426493433429,LiftAsk,5860000,81
35426493433429,LiftAsk,5860000,100
35427460324963,HitBid,5860900,100
35428888478439,LiftAsk,5861000,100
35428896728555,HitBid,5861000,38
35437829813775,LiftAsk,5860500,50
35440030344741,LiftAsk,5860500,100
35440030429440,LiftAsk,5861000,100
35440034718844,LiftAsk,5861100,200
35440035059939,LiftAsk,5861500,100
35440035059939,LiftAsk,5861500,100
35440037249457,LiftAsk,5861100,100
35440087687550,LiftAsk,5861800,18
35440087687550,LiftAsk,5861800,2
35440803790880,LiftAsk,5861800,98
35440803790880,LiftAsk,5861800,18
35447478358790,LiftAsk,5861200,46
35447478827079,LiftAsk,5861200,72
35448089392440,LiftAsk,5862400,100
35449698230525,LiftAsk,5862200,14
35449698230525,LiftAsk,5862200,4
35449701587376,LiftAsk,5862300,18
35449704510780,LiftAsk,5862400,18
35449704565383,LiftAsk,5862500,85
35449707436538,LiftAsk,5862500,115
35449707436538,LiftAsk,5862500,100
35449707436538,LiftAsk,5862500,100
35449707436538,LiftAsk,5862500,18
35449710815480,LiftAsk,5862900,18
35449917336660,LiftAsk,5862900,6
35449917336660,LiftAsk,5863000,19
35449922415221,LiftAsk,5863300,100
35449924424134,LiftAsk,5863500,69
35449925151597,LiftAsk,5863000,50
35449927505762,LiftAsk,5863000,50
35449929804082,LiftAsk,5863400,4
35449932063575,LiftAsk,5863500,31
35449937313844,LiftAsk,5863600,100
35450000771897,LiftAsk,5864100,25
35450000771897,LiftAsk,5864300,19
35450904099066,LiftAsk,5863900,100
35455197432471,LiftAsk,5863400,78
35455198181854,LiftAsk,5863400,22
35455198181854,LiftAsk,5863500,100
35460097767090,HitBid,5862400,100
35460097767090,HitBid,5862400,100
35463813871419,HitBid,5861500,1
35467561720052,LiftAsk,5862900,1
35467561720052,LiftAsk,5862900,199
35467561974017,LiftAsk,5862900,1
35479546377434,LiftAsk,5863100,1
35479548359238,LiftAsk,5863200,80
35479563478934,LiftAsk,5863200,20
35479563478934,LiftAsk,5863200,80
35479563589597,LiftAsk,5863200,20
35479563589597,LiftAsk,5863200,1
35479563589597,LiftAsk,5863200,20
35480350839943,LiftAsk,5864600,100
35480354165466,LiftAsk,5864800,100
35480354500395,LiftAsk,5864900,1
35480354500395,LiftAsk,5864900,89
35481695138037,LiftAsk,5864900,100
35482232309279,LiftAsk,5864900,11
35482232309279,LiftAsk,5864900,89
35482232438185,LiftAsk,5864900,11
35482233100995,LiftAsk,5865000,180
35482233500527,LiftAsk,5865000,200
35482233646516,LiftAsk,5865000,230
35482233740955,LiftAsk,5865000,200
35482234344614,LiftAsk,5865000,100
35482235146051,LiftAsk,5865000,40
35482236094006,LiftAsk,5865000,50
35482236094006,LiftAsk,5865000,11
35482251554816,LiftAsk,5865000,89
35482251554816,LiftAsk,5865000,100
35482384310654,LiftAsk,5865100,10
35482749378130,LiftAsk,5865500,100
35482749728647,LiftAsk,5865900,21
35482749728647,LiftAsk,5865900,79
35482752873501,LiftAsk,5865900,21
35483378782436,LiftAsk,5866100,150
35483379955969,LiftAsk,5865900,100
35484314559441,HitBid,5865800,100
35484314740049,LiftAsk,5865900,100
35484314825796,LiftAsk,5866000,100
35485285975202,LiftAsk,5866100,100
35487319520840,LiftAsk,5866200,20
35490374351444,HitBid,5864500,58
35490374479748,HitBid,5864500,142
35494104346632,HitBid,5864300,44
35494104346632,HitBid,5864300,2
35495489391297,LiftAsk,5866200,15
35495489391297,LiftAsk,5866300,85
35495489575581,LiftAsk,5866300,15
35495491012422,LiftAsk,5866300,100
35495491984540,LiftAsk,5866300,100
35495492481428,LiftAsk,5866300,20
35495492894220,LiftAsk,5866300,80
35495492894220,LiftAsk,5866300,20
35495493752399,LiftAsk,5866300,80
35495493752399,LiftAsk,5866600,20
35495519482112,LiftAsk,5867000,10
35495520222801,LiftAsk,5867100,4
35495547639546,LiftAsk,5867100,100
35495547876238,LiftAsk,5867100,200
35496067310800,LiftAsk,5867200,1
35496078694153,HitBid,5866900,100
35497161302409,LiftAsk,5867000,3
35498136112495,LiftAsk,5867000,97
35498136112495,LiftAsk,5867000,1
35498136112495,LiftAsk,5867000,2
35498587335157,HitBid,5865700,50
35516123796380,LiftAsk,5866200,100
35517163225654,LiftAsk,5866600,75
35517224645439,LiftAsk,5866600,100
35517224778709,LiftAsk,5866600,225
35517224778709,LiftAsk,5866600,100
35517244608056,LiftAsk,5866600,200
35517327124070,LiftAsk,5866600,100
35517352299949,LiftAsk,5866600,125
35518391017067,LiftAsk,5866300,100
35518391144155,LiftAsk,5866800,100
35518789420701,LiftAsk,5867000,98
35518789420701,LiftAsk,5867000,100
35520146215374,LiftAsk,5867000,100
35520180147249,LiftAsk,5867000,100
35520184117261,LiftAsk,5867000,100
35520184616253,LiftAsk,5867000,100
35520188493654,LiftAsk,5867000,100
35520192982553,LiftAsk,5867000,100
35520197357772,LiftAsk,5867000,100
35520201483370,LiftAsk,5867000,60
35521128770577,LiftAsk,5867000,40
35521128770577,LiftAsk,5867000,60
35521129148951,LiftAsk,5867000,40
35521129148951,LiftAsk,5867000,100
35521130592477,LiftAsk,5867000,100
35521184803088,LiftAsk,5867000,100
35521973766898,LiftAsk,5867000,100
35522164048409,LiftAsk,5867000,100
35522268513051,LiftAsk,5867000,100
35522292052545,LiftAsk,5867000,100
35522312513268,LiftAsk,5867000,100
35522313704158,HitBid,5866900,23
35522313781155,HitBid,5866900,77
35523268718672,LiftAsk,5867200,100
35523741079657,LiftAsk,5867500,100
35524992595849,LiftAsk,5867900,96
35535030222617,HitBid,5866600,1
35535030222617,HitBid,5866600,10
35535582692660,HitBid,5866600,90
35545200986073,LiftAsk,5866700,197
35545200986073,LiftAsk,5866700,3
35545201097314,LiftAsk,5866700,97
35545202744549,LiftAsk,5866900,3
35545202835863,LiftAsk,5866900,97
35545204391886,LiftAsk,5867200,1
35552613479419,LiftAsk,5867700,100
35552787093683,LiftAsk,5867800,100
35552842357037,LiftAsk,5867900,4
35552842357037,LiftAsk,5867900,100
35552842357037,LiftAsk,5867900,100
35552842357037,LiftAsk,5867900,200
35552843774821,LiftAsk,5868000,100
35552843852090,LiftAsk,5868000,100
35552845796170,LiftAsk,5868000,100
35552845893235,LiftAsk,5868000,100
35552846764055,LiftAsk,5868000,100
35553909891052,LiftAsk,5868100,100
35554233019451,LiftAsk,5868200,20
35554241483395,LiftAsk,5868300,5
35557832202130,HitBid,5867700,25
35561628884706,LiftAsk,5867200,100
35561638955913,LiftAsk,5868200,100
35562616748569,LiftAsk,5868400,100
35565691317901,LiftAsk,5868400,100
35566648452737,LiftAsk,5868700,11
35566648454797,LiftAsk,5868700,87
35566648454797,LiftAsk,5868700,8
35566648568829,LiftAsk,5868700,92
35566651650388,LiftAsk,5869000,300
35566651650388,LiftAsk,5869000,100
35567633323312,LiftAsk,5870000,65
35567679969398,LiftAsk,5870000,150
35568049500272,LiftAsk,5870000,100
35568213645934,LiftAsk,5870000,185
35568213645934,LiftAsk,5870000,7
35568213645934,LiftAsk,5870000,7
35568213645934,LiftAsk,5870000,1
35568330708107,LiftAsk,5870000,1
35568499830134,LiftAsk,5870000,10
35568499830134,LiftAsk,5870000,50
35568499830134,LiftAsk,5870000,3
35568499830134,LiftAsk,5870000,37
35568515825063,LiftAsk,5870000,13
35568515825063,LiftAsk,5870000,50
35568515825063,LiftAsk,5870000,37
35568521894559,LiftAsk,5870000,100
35568547667551,LiftAsk,5870000,300
35568572848785,LiftAsk,5870000,100
35569213840334,LiftAsk,5870000,400
35569213910836,LiftAsk,5870000,2063
35569213910836,LiftAsk,5870000,490
35569214155337,LiftAsk,5870000,10
35571045747940,LiftAsk,5870200,200
35571050209313,LiftAsk,5870200,700
35571059378758,LiftAsk,5871100,200
35572488844258,LiftAsk,5872100,200
35572492993694,LiftAsk,5872300,100
35572492993694,LiftAsk,5872300,100
35572661534233,HitBid,5872300,119
35572747691073,LiftAsk,5872400,100
35573070934064,LiftAsk,5871600,100
35573073020333,LiftAsk,5871600,100
35573080508787,LiftAsk,5871600,100
35573412153736,LiftAsk,5871600,100
35573493121965,LiftAsk,5871600,100
35574069560335,LiftAsk,5871600,100
35574231021284,LiftAsk,5871600,100
35574273765509,HitBid,5871400,100
35574373151638,HitBid,5871100,100
35574373260297,HitBid,5871100,100
35574374167808,HitBid,5871100,100
35574489278463,LiftAsk,5871500,100
35576965549919,LiftAsk,5871600,100
35576997982789,LiftAsk,5871600,100
35577026090488,LiftAsk,5871600,100
35577126075793,LiftAsk,5871600,8
35577157605127,LiftAsk,5871600,92
35577157605127,LiftAsk,5871600,8
35577231803576,LiftAsk,5871600,92
35577231803576,LiftAsk,5871600,100
35577287815263,HitBid,5871400,100
35577352460452,LiftAsk,5871600,100
35577633693291,LiftAsk,5871600,100
35577649765309,LiftAsk,5871600,100
35577659719413,LiftAsk,5871600,100
35577672093719,LiftAsk,5871600,100
35577682059934,LiftAsk,5871900,100
35577722599309,LiftAsk,5871900,100
35577724529881,LiftAsk,5872000,54
35578241146348,LiftAsk,5872500,90
35578352683103,LiftAsk,5872500,10
35578352683103,LiftAsk,5872500,10
35578352683103,LiftAsk,5872500,780
35578637710644,LiftAsk,5872500,180
35578637710644,LiftAsk,5872500,20
35578779726312,LiftAsk,5872500,80
35578779726312,LiftAsk,5872500,20
35579118584648,LiftAsk,5872500,80
35579118584648,LiftAsk,5872500,100
35579229816776,LiftAsk,5872700,50
35579741026878,HitBid,5872100,100
35579741026878,HitBid,5872100,200
35579762212188,HitBid,5871500,100
35579770317385,HitBid,5871400,100
35579770317385,HitBid,5871400,100
35579773430678,HitBid,5871400,26
35579773514187,HitBid,5871400,74
35579773514187,HitBid,5871400,26
35580280362671,HitBid,5871500,100
35580280818605,HitBid,5871400,74
35580280818605,HitBid,5871400,100
35581290146550,HitBid,5872100,100
35581290191512,HitBid,5872100,100
35585408997682,HitBid,5871100,100
35586338525965,HitBid,5870000,1
35601904616215,HitBid,5869300,100
35602162140847,HitBid,5868000,160
35602164607375,HitBid,5868000,40
35602164607375,HitBid,5868000,100
35602240577586,HitBid,5866900,18
35602252734381,HitBid,5866600,100
35602364568924,HitBid,5867100,100
35605690765667,HitBid,5866400,100
35608657221623,LiftAsk,5867600,100
35608657226626,LiftAsk,5867600,100
35614318258037,LiftAsk,5868400,100
35635139009608,LiftAsk,5869400,100
35635139134733,LiftAsk,5869500,21
35635170095274,LiftAsk,5869500,145
35635170194769,LiftAsk,5869500,20
35635170337398,LiftAsk,5869500,114
35635170337398,LiftAsk,5869500,100
35649880727571,LiftAsk,5869500,100
35649882302090,LiftAsk,5869500,100
35649886413252,LiftAsk,5869500,100
35652948254220,LiftAsk,5869600,2
35652952356540,LiftAsk,5869600,200
35652952627573,LiftAsk,5869600,10
35652953104479,LiftAsk,5869600,20
35652953334424,LiftAsk,5869600,68
35653171679866,HitBid,5868400,100
35658914148148,HitBid,5867700,100
35658914148148,HitBid,5867700,100
35658919847596,HitBid,5867200,100
35658919847596,HitBid,5867200,20
35658930336775,LiftAsk,5868700,100
35658930336775,LiftAsk,5868700,85
35668025711185,LiftAsk,5867500,15
35668028869298,LiftAsk,5867500,85
35668028869298,LiftAsk,5867500,15
35668037771239,HitBid,5866900,18
35668037771239,HitBid,5866800,18
35668037771239,HitBid,5866700,18
35668037771239,HitBid,5866700,100
35668052348090,HitBid,5866600,8
35669226332891,HitBid,5866600,92
35669823653403,HitBid,5866200,15
35669823653403,HitBid,5866200,15
35669823653403,HitBid,5866200,43
35669823653403,HitBid,5866200,27
35671173406682,HitBid,5866200,7
35671173406682,HitBid,5866200,32
35671173406682,HitBid,5866100,50
35671173406682,HitBid,5866000,100
35671173406682,HitBid,5866000,90
35672120875621,HitBid,5865100,100
35673403239932,HitBid,5864700,100
35674151477269,HitBid,5864700,100
35674694744330,HitBid,5864500,100
35675040102939,LiftAsk,5864700,100
35675040102939,LiftAsk,5864700,100
35675040297256,LiftAsk,5865000,200
35675040297256,LiftAsk,5865000,100
35675046050313,LiftAsk,5865000,100
35675581946109,LiftAsk,5864700,5
35675582205466,LiftAsk,5864700,95
35675582205466,LiftAsk,5864700,25
35675583363769,LiftAsk,5864700,175
35679322719315,HitBid,5864700,25
35682016967561,LiftAsk,5865200,100
35682017114928,LiftAsk,5865200,100
35682175636442,LiftAsk,5865400,32
35682176282624,LiftAsk,5865400,11
35682176614014,LiftAsk,5865400,57
35682176614014,LiftAsk,5865400,43
35682176673461,LiftAsk,5865400,16
35682176747683,LiftAsk,5865400,41
35682177597532,LiftAsk,5865800,100
35682208150974,LiftAsk,5865700,1
35682209619072,LiftAsk,5865500,99
35682210735934,LiftAsk,5865500,1
35682212665652,LiftAsk,5865500,99
35682223451655,LiftAsk,5865500,100
35685337422338,HitBid,5865300,75
35685337558942,HitBid,5865300,25
35685629374326,HitBid,5864700,100
35685629374326,HitBid,5864300,100
35685644851262,HitBid,5863700,200
35685848435740,HitBid,5863100,100
35685848536557,HitBid,5863000,80
35685848820718,HitBid,5863000,100
35685848944666,HitBid,5863000,100
35685848986020,HitBid,5863000,200
35685848999620,HitBid,5863000,20
35685865552886,HitBid,5862100,89
35685899425282,HitBid,5862100,11
35686390789417,HitBid,5862500,100
35688640703980,HitBid,5862400,80
35688640720442,HitBid,5862400,20
35689559690631,LiftAsk,5862500,100
35689559690631,LiftAsk,5862500,100
35689559690631,LiftAsk,5862500,100
35689559879586,LiftAsk,5863000,100
35692775129251,HitBid,5863000,75
35692775129251,HitBid,5863000,8
35698680601497,HitBid,5862400,1
35698680601497,HitBid,5862400,68
35698681284935,HitBid,5862400,32
35698681284935,HitBid,5862400,55
35698684266363,HitBid,5862300,8
35698684266363,HitBid,5862300,100
35698684542458,HitBid,5862200,8
35698707954826,HitBid,5861900,100
35699092210299,HitBid,5861000,641
35699092943858,HitBid,5861000,234
35699094156156,HitBid,5861000,25
35699105775432,HitBid,5860500,25
35699105775432,HitBid,5860500,66
35699105919812,HitBid,5860500,34
35699416451634,HitBid,5861100,100
35699944547093,HitBid,5861000,100
35702189993235,HitBid,5860900,100
35703260041377,HitBid,5860600,100
35704262111471,HitBid,5860600,100
35704271100328,HitBid,5860200,150
35704812668178,LiftAsk,5861800,88
35704892955820,LiftAsk,5861100,100
35704980446880,HitBid,5860400,100
35704982653932,HitBid,5860300,100
35705012322185,HitBid,5860000,100
35705012322185,HitBid,5860000,900
35705012405844,HitBid,5860000,2100
35705012405844,HitBid,5860000,20
35705012405844,HitBid,5860000,100
35705074678195,LiftAsk,5860100,100
35705074678195,LiftAsk,5860100,100
35705103554281,LiftAsk,5860100,100
35705161637773,HitBid,5859200,100
35705402070220,HitBid,5859000,10
35705750231828,HitBid,5858900,1
35705993580067,LiftAsk,5859800,30
35706012017776,LiftAsk,5860000,100
35706162825209,LiftAsk,5860000,100
35706162993000,LiftAsk,5860200,100
35706167069585,LiftAsk,5860000,100
35706167818637,LiftAsk,5860000,100
35706167854432,LiftAsk,5860000,100
35706173636664,LiftAsk,5860000,100
35706175551163,LiftAsk,5860000,100
35708088598913,LiftAsk,5860000,100
35708088882644,LiftAsk,5860000,100
35711385292581,LiftAsk,5861100,100
35711390105958,HitBid,5861600,300
35712547076021,LiftAsk,5861200,100
35714734497125,HitBid,5859900,100
35723719914166,HitBid,5860000,100
35723719914166,HitBid,5860000,100
35723721493943,HitBid,5860000,100
35723721936197,HitBid,5860000,100
35727055006958,LiftAsk,5860000,200
35727425778625,HitBid,5859900,100
35731326523018,LiftAsk,5860700,100
35733267802521,LiftAsk,5861900,96
35733267968759,LiftAsk,5861900,4
35733268126079,LiftAsk,5862000,22
35733268211688,HitBid,5862000,942
35735085141436,LiftAsk,5861900,100
35735085141436,LiftAsk,5861900,100
35735085269287,LiftAsk,5861900,100
35750035011837,HitBid,5860000,100
35750035011837,HitBid,5860000,86
35750083546672,HitBid,5860000,914
35750136325820,HitBid,5860500,93
35750136399325,HitBid,5860500,7
35753478964386,LiftAsk,5859800,100
35755678067014,HitBid,5858900,100
35755678388343,HitBid,5858900,400
35755678388343,HitBid,5858900,200
35755678388343,HitBid,5858900,50
35755687555493,HitBid,5858100,22
35755693696405,HitBid,5858000,22
35755698804569,HitBid,5857900,8
35761041745514,LiftAsk,5859800,58
35761041769287,LiftAsk,5859800,42
35761043221569,LiftAsk,5860100,200
35761043291429,LiftAsk,5860100,100
35761043291429,LiftAsk,5860100,100
35765441253373,LiftAsk,5860100,100
35776567442337,HitBid,5858300,50
35776567873524,HitBid,5858200,100
35780842733806,LiftAsk,5859200,100
35791679106909,LiftAsk,5859900,100
35791684542601,LiftAsk,5860400,100
35794194157913,HitBid,5859000,100
35794194291527,HitBid,5858800,100
35794194291527,HitBid,5858700,100
35796063136819,HitBid,5858000,50
35796063136819,HitBid,5857900,50
35796430433192,HitBid,5858200,98
35796430433192,HitBid,5858200,2
35796431124279,HitBid,5858200,98
35796432364430,HitBid,5857900,2
35796433356197,HitBid,5857900,48
35797365304163,HitBid,5857800,1
35799326018356,LiftAsk,5859100,27
35799326211280,HitBid,5859000,180
35799326211280,HitBid,5859000,40
35799326232880,HitBid,5859000,60
35809208542530,LiftAsk,5859700,100
35812157067523,HitBid,5859600,100
35812219170211,HitBid,5859600,100
35812219170211,HitBid,5859600,100
35828180407210,LiftAsk,5860000,100
35828621934153,LiftAsk,5860200,100
35828630168582,LiftAsk,5859800,155
35829683632833,HitBid,5859600,100
35829735752903,HitBid,5859100,100
35836504483735,LiftAsk,5859900,16
35836504602962,LiftAsk,5859900,84
35836504602962,LiftAsk,5859900,1
35836504764146,LiftAsk,5860000,100
35836504764146,LiftAsk,5860000,15
35836504845018,LiftAsk,5860000,85
35836509722796,HitBid,5859900,100
35836514992358,LiftAsk,5860000,100
35836570789327,LiftAsk,5860000,200
35837260322496,LiftAsk,5860000,100
35837261123987,LiftAsk,5860000,51
35837748774323,LiftAsk,5860000,100
35837749568485,LiftAsk,5860000,149
35840898650489,HitBid,5859900,35
35840898650489,HitBid,5859900,1
35846110992389,HitBid,5859800,1
35852918564281,LiftAsk,5861900,1
35859131802528,LiftAsk,5861900,99
35859496108160,HitBid,5860700,47
35859640395196,HitBid,5860700,53
35859641029425,HitBid,5860200,22
35878257294532,HitBid,5859800,27
35878257406415,HitBid,5859800,66
35878257406415,HitBid,5859800,34
35878257409051,HitBid,5859800,66
35878257409051,HitBid,5859700,20
35878257409051,HitBid,5859600,99
35878257409051,HitBid,5859600,100
35878259650939,HitBid,5859600,100
35878259923453,HitBid,5859600,100
35879284135029,HitBid,5858600,99
35885318591857,LiftAsk,5859900,100
35891237105722,LiftAsk,5860900,31
35891238900716,LiftAsk,5860900,69
35891572662819,HitBid,5860400,14
35891572662819,HitBid,5860200,100
35893468711638,HitBid,5860000,29
35893644070961,HitBid,5859800,50
35894967628904,HitBid,5860300,100
35899042846843,LiftAsk,5860400,100
35899043057611,LiftAsk,5860400,100
35899043527282,LiftAsk,5860500,1
35899045638872,LiftAsk,5860500,101
35899691957589,LiftAsk,5860500,100
35899692027549,LiftAsk,5860500,98
35899692027549,LiftAsk,5860500,300
35899692027549,LiftAsk,5860500,100
35899711844363,LiftAsk,5860500,300
35899711963656,LiftAsk,5860500,100
35901811698032,LiftAsk,5862000,200
35901811698032,LiftAsk,5862000,200
35912750043997,HitBid,5860000,100
35912750125575,HitBid,5860000,400
35917505195391,HitBid,5860000,221
35917505302901,HitBid,5860000,79
35917505399615,HitBid,5859900,20
35917505444327,LiftAsk,5860100,100
35917505477711,HitBid,5860000,79
35918946581324,HitBid,5859000,324
35922068977412,HitBid,5859100,100
35922977765284,HitBid,5859000,100
35923330819321,HitBid,5859000,300
35923454113768,HitBid,5859000,276
35923454113768,HitBid,5859000,24
35923454225386,HitBid,5859000,160
35942251217035,LiftAsk,5860100,100
35943150287371,HitBid,5860000,100
35958055086649,LiftAsk,5858600,100
35958055174879,LiftAsk,5859100,99
35958060531471,LiftAsk,5859100,1
35961778070548,HitBid,5859000,10
35961778070548,HitBid,5859000,73
35967719408333,LiftAsk,5859200,50
35974528040797,LiftAsk,5859600,84
35974528132141,LiftAsk,5859600,16
35977163560283,LiftAsk,5860200,100
35977187176805,LiftAsk,5860600,100
35985568793774,HitBid,5860000,300
35998151681077,LiftAsk,5860000,2
35998151681077,LiftAsk,5860300,100
36000419265118,HitBid,5859000,100
36000421305882,HitBid,5858900,100
36000422165940,HitBid,5858400,10
36000422165940,HitBid,5858200,100
36000431594701,HitBid,5857700,100
36000443306837,HitBid,5857000,10
36000443306837,HitBid,5857000,10
36000448433207,HitBid,5856900,300
36000449304294,HitBid,5856900,300
36000450512731,HitBid,5856900,290
36000451440557,HitBid,5856900,100
36000454601482,HitBid,5856900,10
36000461049569,HitBid,5856700,66
36000461206152,HitBid,5856700,100
36000461562849,HitBid,5856700,20
36000461967132,HitBid,5856700,14
36000470886960,LiftAsk,5857000,100
36000472245361,HitBid,5856100,100
36000486641177,HitBid,5857300,100
36000491491729,HitBid,5855500,12
36000491491729,HitBid,5855000,200
36000491491729,HitBid,5855000,50
36000491491729,HitBid,5854900,300
36000491491729,HitBid,5854800,20
36000491491729,HitBid,5854700,20
36000587984386,HitBid,5856200,100
36000740484836,LiftAsk,5856800,4
36000963715362,HitBid,5855200,100
36001083495760,LiftAsk,5856200,17
36001083495760,LiftAsk,5856200,83
36001084089164,LiftAsk,5856200,200
36001086502342,LiftAsk,5856200,146
36001093879906,LiftAsk,5855400,100
36001212804569,HitBid,5854300,13
36001212804569,HitBid,5854200,100
36001216032554,HitBid,5854200,100
36001367826762,HitBid,5853700,100
36001370591331,HitBid,5853600,100
36001374864681,HitBid,5853300,1500
36001393637005,LiftAsk,5853800,100
36001460705926,HitBid,5853200,5
36001883779072,HitBid,5852900,81
36002032489464,HitBid,5852900,19
36002056967267,HitBid,5852200,100
36002066118023,HitBid,5852100,77
36002067300239,HitBid,5852100,100
36002089965909,HitBid,5852100,23
36002167356962,HitBid,5852000,148
36002169375785,HitBid,5852000,120
36002825836450,HitBid,5852500,100
36002881872236,HitBid,5851500,202
36003256978644,HitBid,5851500,100
36003344069390,HitBid,5851500,100
36003374650084,HitBid,5852300,100
36003565966038,LiftAsk,5853600,20
36003566085304,LiftAsk,5853600,37
36003566087685,LiftAsk,5853600,43
36003566087685,LiftAsk,5853600,20
36003566087685,LiftAsk,5853700,20
36003566087685,LiftAsk,5853700,17
36003568477009,LiftAsk,5854100,17
36004502053516,HitBid,5852800,7
36004553529622,HitBid,5852800,7
36004658544651,HitBid,5852200,100
36004667552054,HitBid,5851500,36
36004668875064,HitBid,5851200,76
36004673430966,HitBid,5851200,24
36004673430966,HitBid,5851000,76
36004692758785,HitBid,5851000,78
36004703080418,HitBid,5851000,100
36005230088479,LiftAsk,5852500,20
36005231303845,LiftAsk,5852800,3
36005231303845,LiftAsk,5852800,7
36005231303845,LiftAsk,5852800,7
36005231303845,LiftAsk,5852800,10
36005231303845,LiftAsk,5852800,10
36005301733557,LiftAsk,5852800,10
36005301733557,LiftAsk,5853500,7
36005301733557,LiftAsk,5853500,6
36005302035065,LiftAsk,5853500,4
36005302035065,LiftAsk,5853500,8
36005428120895,HitBid,5852000,90
36005428187088,HitBid,5852000,8
36005428218813,HitBid,5852000,2
36005428218813,HitBid,5851900,4
36005449689719,HitBid,5851800,100
36005554462224,HitBid,5851000,46
36005554462224,HitBid,5851000,14
36006090638094,HitBid,5851600,100
36006097868321,LiftAsk,5851600,200
36006109667998,LiftAsk,5851600,700
36006223875183,LiftAsk,5851600,16
36006255970095,LiftAsk,5851600,200
36006256063693,LiftAsk,5851600,384
36006256182977,LiftAsk,5852300,16
36006391278747,LiftAsk,5852700,17
36006391803635,LiftAsk,5852800,17
36006821361000,LiftAsk,5853000,100
36007242657960,LiftAsk,5853500,10
36007242657960,LiftAsk,5854000,4
36007242657960,LiftAsk,5854000,10
36007242657960,LiftAsk,5854000,4
36007242657960,LiftAsk,5854000,10
36007242657960,LiftAsk,5854000,7
36008708801960,HitBid,5852300,100
36008712296291,HitBid,5852300,100
36008712417555,HitBid,5852300,300
36008717352073,HitBid,5852200,300
36008717905165,HitBid,5852200,100
36008719326189,HitBid,5852200,200
36008720352311,HitBid,5852200,145
36008721079633,HitBid,5852200,417
36008737033585,HitBid,5852200,370
36008737715954,HitBid,5852200,130
36008739660587,HitBid,5851000,35
36008746316339,HitBid,5852200,100
36009376438134,HitBid,5851100,100
36009574103397,HitBid,5851100,100
36009600529415,LiftAsk,5852900,18
36009600693824,LiftAsk,5853100,18
36009600752808,LiftAsk,5853200,18
36009648041295,LiftAsk,5853800,18
36009648666188,LiftAsk,5854000,10
36009648666188,LiftAsk,5854100,4
36009682650021,LiftAsk,5854100,10
36009682650021,LiftAsk,5854100,8
36009682781891,LiftAsk,5854100,10
36009682781891,LiftAsk,5854200,8
36009682992369,LiftAsk,5854200,10
36009682992369,LiftAsk,5854300,6
36010127866311,LiftAsk,5854300,10
36010127866311,LiftAsk,5854300,6
36010128131530,LiftAsk,5854300,2
36010281849772,HitBid,5853300,100
36012105451702,LiftAsk,5854300,5
36012105451702,LiftAsk,5854300,5
36012105451702,LiftAsk,5854900,5
36012105451702,LiftAsk,5854900,7
36012107515576,LiftAsk,5854900,10
36012107515576,LiftAsk,5855000,15
36012107515576,LiftAsk,5855000,10
36012107515576,LiftAsk,5855000,90
36012110661723,LiftAsk,5855000,10
36012110661723,LiftAsk,5855300,3
36012110661723,LiftAsk,5855300,10
36012110661723,LiftAsk,5855700,3
36012110661723,LiftAsk,5855700,10
36012110661723,LiftAsk,5856100,5
36012110661723,LiftAsk,5856100,10
36012110661723,LiftAsk,5856200,17
36012110661723,LiftAsk,5856300,32
36012121565742,LiftAsk,5856200,16
36012126224700,LiftAsk,5856300,41
36012126224700,LiftAsk,5856300,10
36012362564560,LiftAsk,5856300,1
36012912722431,LiftAsk,5856300,14
36014220712866,LiftAsk,5856200,100
36016006448092,HitBid,5855500,56
36016006563258,LiftAsk,5855500,44
36019201010494,LiftAsk,5855400,50
36019382559239,HitBid,5855200,100
36019393772502,HitBid,5855100,100
36019955987374,LiftAsk,5856300,1
36023364270772,LiftAsk,5856300,1
36023364270772,LiftAsk,5856300,10
36023364270772,LiftAsk,5856600,1
36023364270772,LiftAsk,5856700,14
36023365709819,LiftAsk,5856700,53
36023365813247,LiftAsk,5856700,21
36023365813247,LiftAsk,5856700,26
36023365813247,LiftAsk,5856700,74
36023368289613,LiftAsk,5856700,17
36023632233418,HitBid,5855200,100
36023632345628,HitBid,5855100,8
36023632425788,HitBid,5855000,29
