time,bid_price,ask_price
35704985609736,5860000,5860800
35704988824160,5860000,5860400
35705012405844,5859200,5860400
35705012495450,5859200,5860300
35705012596018,5859200,5860100
35705022963758,5859000,5860100
35705023651772,5859200,5860100
35705036566202,5859000,5860100
35705103554281,5859000,5860300
35705103628310,5859200,5860300
35705159463602,5859200,5860000
35705161637773,5859000,5860000
35705161747198,5859000,5859900
35705234221996,5859000,5859800
35705402070220,5857900,5859800
35705402968913,5857800,5859800
35705410821971,5857400,5859800
35705477854812,5857200,5859800
35705498110737,5857200,5859500
35705498196696,5858900,5859500
35705749340754,5858900,5859800
35705993580067,5858900,5860000
35706012017776,5858900,5860200
35706012092763,5859000,5860200
35706015478818,5859000,5860000
35706162825209,5859000,5860200
35706162901930,5859100,5860200
35706162993000,5859100,5861400
35706163082292,5859100,5861300
35706165998900,5859200,5861300
35706166983848,5859200,5860000
35706167069585,5859200,5861300
35706167711608,5859200,5860000
35706167854432,5859200,5861200
35706171904957,5859200,5860000
35706321249498,5858900,5860000
35706321454840,5858600,5860000
35708088882644,5858600,5861200
35708089255081,5858700,5861200
35708089314335,5858700,5861100
35708219997911,5858700,5860800
35708601880210,5858700,5861000
35708601895272,5858700,5861100
35709179560870,5858700,5860800
35709979832557,5858700,5861000
35709979851871,5858700,5861100
35710130642191,5858800,5861100
35710335165550,5859900,5861100
35711385292581,5859900,5862100
35711385381900,5860200,5862100
35711385403829,5860200,5862000
35711389522223,5861600,5862000
35711390105958,5860200,5862000
35711390186996,5860200,5861900
35711390201985,5860300,5861900
35711538256161,5860300,5862000
35711538355654,5860300,5862100
35711888979536,5860300,5862700
35712362696632,5860300,5861200
35712402285582,5860100,5861200
35712421557228,5860000,5861200
35712449997424,5859900,5861200
35712547076021,5859900,5862500
35712547165003,5860500,5862500
35712547178183,5860500,5862400
35712697254439,5859900,5862400
35714172918820,5859900,5861900
35714717736200,5859900,5861800
35714734497125,5858800,5861800
35714734584161,5858800,5861600
35714734645878,5858900,5861600
35714736441027,5858900,5861300
35714804412479,5858900,5861000
35715026351868,5858900,5860700
35715324463234,5858900,5860600
35715564299532,5858900,5860700
35716640761124,5859200,5860700
35723035183994,5860000,5860700
35723719914166,5859200,5860700
35723720000091,5858900,5860700
35723720033824,5858900,5860500
35723720150644,5860000,5860500
35723721493943,5858900,5860500
35723721733147,5860000,5860500
35723721936197,5858900,5860500
35723732909236,5858900,5860400
35726560103830,5858900,5861600
35726564108795,5858900,5860000
35727055006958,5858900,5860400
35727417457649,5859900,5860400
35727425778625,5858900,5860400
35727686213310,5858900,5860700
35728228322388,5859000,5860700
35728229571956,5858900,5860700
35731291701641,5859200,5860700
35731326523018,5859200,5861900
35731326642025,5859200,5861800
35731480780181,5858900,5861800
35731480790838,5858900,5861900
